LocationDesc,Year,GeoLocation,retail_tax_percentage,pack_consumption_pc,fed_state_tax_pp,mean_pp,state_tax_pp,cig_tax_rev
New Mexico,1985,"(34.520880952, -106.240580985)",27.7,88,0.28,1.012,0.12,15319000
New Mexico,1986,"(34.520880952, -106.240580985)",28.1,88.2,0.31,1.102,0.12,15317000
New Mexico,1987,"(34.520880952, -106.240580985)",27.2,82.3,0.31,1.137,0.15,18219078
New Mexico,1988,"(34.520880952, -106.240580985)",24.4,77.7,0.31,1.272,0.15,17793231
New Mexico,1989,"(34.520880952, -106.240580985)",23.2,74.4,0.31,1.336,0.15,17172461
New Mexico,1990,"(34.520880952, -106.240580985)",21.1,70.8,0.31,1.469,0.15,16304007
New Mexico,1991,"(34.520880952, -106.240580985)",21.2,69.9,0.35,1.654,0.15,16083848
New Mexico,1992,"(34.520880952, -106.240580985)",20.3,71.4,0.35,1.722,0.15,16441366
New Mexico,1993,"(34.520880952, -106.240580985)",28.4,69,0.45,1.584,0.15,15878331
New Mexico,1994,"(34.520880952, -106.240580985)",27.5,68.2,0.45,1.635,0.15,22387048
New Mexico,1995,"(34.520880952, -106.240580985)",26.3,67,0.45,1.708,0.21,22995749
New Mexico,1996,"(34.520880952, -106.240580985)",25.6,65.7,0.45,1.76,0.21,23190321
New Mexico,1997,"(34.520880952, -106.240580985)",24.5,61.8,0.45,1.838,0.21,22336717
New Mexico,1998,"(34.520880952, -106.240580985)",22.3,62.6,0.45,2.018,0.21,22610771
New Mexico,1999,"(34.520880952, -106.240580985)",16.1,59.7,0.45,2.798,0.21,21688579
New Mexico,2000,"(34.520880952, -106.240580985)",18.9,53.8,0.55,2.916,0.21,21007059
New Mexico,2001,"(34.520880952, -106.240580985)",17.2,53.7,0.55,3.203,0.21,20521817
New Mexico,2002,"(34.520880952, -106.240580985)",17.9,52.2,0.6,3.345,0.21,20050649
New Mexico,2003,"(34.520880952, -106.240580985)",34.3,53.5,1.3,3.787,0.21,20558788
New Mexico,2004,"(34.520880952, -106.240580985)",33.5,35.4,1.3,3.883,0.91,60993796
New Mexico,2005,"(34.520880952, -106.240580985)",34.1,35.5,1.3,3.81,0.91,61480221
New Mexico,2006,"(34.520880952, -106.240580985)",34,35.4,1.3,3.823,0.91,62035734
New Mexico,2007,"(34.520880952, -106.240580985)",32,34.6,1.3,4.057,0.91,61629067
New Mexico,2008,"(34.520880952, -106.240580985)",31,34,1.3,4.197,0.91,61027102
New Mexico,2009,"(34.520880952, -106.240580985)",37.6,32.7,1.92,5.102,0.91,58893015
New Mexico,2010,"(34.520880952, -106.240580985)",45.1,30.3,2.67,5.925,0.91,55792327
New Mexico,2011,"(34.520880952, -106.240580985)",44.1,27.3,2.67,6.06,1.66,93300922
New Mexico,2012,"(34.520880952, -106.240580985)",43.3,26.7,2.67,6.173,1.66,92328577
New Mexico,2013,"(34.520880952, -106.240580985)",43.3,26.4,2.67,6.168,1.66,91475753
New Mexico,2014,"(34.520880952, -106.240580985)",42.1,24.6,2.67,6.337,1.66,85261335
New Mexico,2015,"(34.520880952, -106.240580985)",41.5,25.8,2.67,6.432,1.66,89405940
New Mexico,2016,"(34.520880952, -106.240580985)",41,24.6,2.67,6.518,1.66,85115670
New Mexico,2017,"(34.520880952, -106.240580985)",40.9,24,2.67,6.53,1.66,83074493
New Mexico,2018,"(34.520880952, -106.240580985)",40.2,23.6,2.67,6.641,1.66,81709972
New Mexico,2019,"(34.520880952, -106.240580985)",42,22.6,3.01,7.171,1.66,78666356
New York,1970,"(42.827001032, -75.543970427)",48,119,0.2,0.417,0.12,261698000
New York,1971,"(42.827001032, -75.543970427)",46.8,123.3,0.2,0.427,0.12,270069000
New York,1972,"(42.827001032, -75.543970427)",50.2,119.9,0.23,0.458,0.15,293877000
New York,1973,"(42.827001032, -75.543970427)",48.5,118.7,0.23,0.474,0.15,327192000
New York,1974,"(42.827001032, -75.543970427)",44.7,121.6,0.23,0.515,0.15,333255000
New York,1975,"(42.827001032, -75.543970427)",42.4,123.9,0.23,0.542,0.15,336549000
New York,1976,"(42.827001032, -75.543970427)",42.8,124.6,0.23,0.538,0.15,338668000
New York,1977,"(42.827001032, -75.543970427)",38.7,125.5,0.23,0.595,0.15,340307000
New York,1978,"(42.827001032, -75.543970427)",37.6,126.4,0.23,0.611,0.15,339839000
New York,1979,"(42.827001032, -75.543970427)",35.7,124.4,0.23,0.644,0.15,330650000
New York,1980,"(42.827001032, -75.543970427)",34.9,127.6,0.23,0.659,0.15,337733000
New York,1981,"(42.827001032, -75.543970427)",31.7,130.1,0.23,0.725,0.15,342554000
New York,1982,"(42.827001032, -75.543970427)",27.7,128.5,0.23,0.831,0.15,339178000
New York,1983,"(42.827001032, -75.543970427)",36.7,124.6,0.37,1.008,0.21,362161000
New York,1984,"(42.827001032, -75.543970427)",34.8,119.3,0.37,1.062,0.21,446661000
New York,1985,"(42.827001032, -75.543970427)",33.3,115.9,0.37,1.112,0.21,437593000
New York,1986,"(42.827001032, -75.543970427)",31.6,114,0.37,1.17,0.21,427738000
New York,1987,"(42.827001032, -75.543970427)",29.4,108.9,0.37,1.259,0.21,411610000
New York,1988,"(42.827001032, -75.543970427)",27.1,106.2,0.37,1.367,0.21,403093000
New York,1989,"(42.827001032, -75.543970427)",29.2,100.1,0.49,1.674,0.33,417597000
New York,1990,"(42.827001032, -75.543970427)",30.5,93.7,0.55,1.804,0.33,562760969
New York,1991,"(42.827001032, -75.543970427)",29.7,86.4,0.59,1.985,0.39,611041549
New York,1992,"(42.827001032, -75.543970427)",28.9,82.4,0.59,2.038,0.39,582518658
New York,1993,"(42.827001032, -75.543970427)",38.5,78.2,0.8,2.077,0.39,561867763
New York,1994,"(42.827001032, -75.543970427)",37.7,71.6,0.8,2.121,0.56,729191177
New York,1995,"(42.827001032, -75.543970427)",37.3,70.5,0.8,2.142,0.56,719824998
New York,1996,"(42.827001032, -75.543970427)",36,65.9,0.8,2.225,0.56,674204524
New York,1997,"(42.827001032, -75.543970427)",34.9,64.5,0.8,2.293,0.56,658497602
New York,1998,"(42.827001032, -75.543970427)",31.5,64.9,0.8,2.536,0.56,662623540
New York,1999,"(42.827001032, -75.543970427)",24.5,62.9,0.8,3.268,0.56,642200452
New York,2000,"(42.827001032, -75.543970427)",36.4,57.8,1.45,3.985,1.11,738115241
New York,2001,"(42.827001032, -75.543970427)",33.6,48,1.45,4.313,1.11,1014362644
New York,2002,"(42.827001032, -75.543970427)",33.3,46.5,1.89,5.684,1.5,1066093134
New York,2003,"(42.827001032, -75.543970427)",34.1,35.3,1.89,5.54,1.5,1015809692
New York,2004,"(42.827001032, -75.543970427)",34.5,33.7,1.89,5.485,1.5,977115124
New York,2005,"(42.827001032, -75.543970427)",34.6,32.4,1.89,5.457,1.5,939725433
New York,2006,"(42.827001032, -75.543970427)",34.7,32.4,1.89,5.444,1.5,941501119
New York,2007,"(42.827001032, -75.543970427)",34.5,32.3,1.89,5.472,1.5,936456574
New York,2008,"(42.827001032, -75.543970427)",46.6,31.5,3.14,6.733,2.75,959566346
New York,2009,"(42.827001032, -75.543970427)",49.4,24.8,3.76,7.613,2.75,1330335699
New York,2010,"(42.827001032, -75.543970427)",55.5,24.1,5.36,9.653,2.75,1299942364
New York,2011,"(42.827001032, -75.543970427)",54.4,18.3,5.36,9.849,4.35,1543947044
New York,2012,"(42.827001032, -75.543970427)",53.8,18,5.36,9.967,4.35,1531170092
New York,2013,"(42.827001032, -75.543970427)",53.4,16.6,5.36,10.03,4.35,1425269207
New York,2014,"(42.827001032, -75.543970427)",53.2,15.4,5.36,10.066,4.35,1326507365
New York,2015,"(42.827001032, -75.543970427)",52.8,14.6,5.36,10.155,4.35,1257371747
New York,2016,"(42.827001032, -75.543970427)",52.4,14,5.36,10.226,4.35,1208849771
New York,2017,"(42.827001032, -75.543970427)",51.7,13.3,5.36,10.376,4.35,1141061696
New York,2018,"(42.827001032, -75.543970427)",51.8,12.5,5.36,10.346,4.35,1079839812
New York,2019,"(42.827001032, -75.543970427)",50.9,11.7,5.36,10.533,4.35,995653069
North Carolina,1970,"(35.466220975, -79.159250463)",34,172.4,0.1,0.294,0.02,13459000
North Carolina,1971,"(35.466220975, -79.159250463)",34.8,187.6,0.1,0.287,0.02,19098000
North Carolina,1972,"(35.466220975, -79.159250463)",34.6,214.1,0.1,0.289,0.02,22040000
North Carolina,1973,"(35.466220975, -79.159250463)",33.2,226.5,0.1,0.301,0.02,23623000
North Carolina,1974,"(35.466220975, -79.159250463)",30.4,227.3,0.1,0.329,0.02,23973000
North Carolina,1975,"(35.466220975, -79.159250463)",27.9,226,0.1,0.358,0.02,24238000
North Carolina,1976,"(35.466220975, -79.159250463)",27.3,230.2,0.1,0.366,0.02,25092000
North Carolina,1977,"(35.466220975, -79.159250463)",23.9,217,0.1,0.418,0.02,23730000
North Carolina,1978,"(35.466220975, -79.159250463)",22.9,205.5,0.1,0.437,0.02,22708000
North Carolina,1979,"(35.466220975, -79.159250463)",21.2,197.3,0.1,0.473,0.02,22004000
North Carolina,1980,"(35.466220975, -79.159250463)",20,187.8,0.1,0.5,0.02,21060000
North Carolina,1981,"(35.466220975, -79.159250463)",18,179.3,0.1,0.555,0.02,21069000
North Carolina,1982,"(35.466220975, -79.159250463)",15.2,179,0.1,0.66,0.02,21308000
North Carolina,1983,"(35.466220975, -79.159250463)",24,169.7,0.18,0.75,0.02,20429000
North Carolina,1984,"(35.466220975, -79.159250463)",22.8,160.6,0.18,0.789,0.02,19661000
North Carolina,1985,"(35.466220975, -79.159250463)",21.5,156.3,0.18,0.837,0.02,19426000
North Carolina,1986,"(35.466220975, -79.159250463)",19.9,154.4,0.18,0.906,0.02,19313000
North Carolina,1987,"(35.466220975, -79.159250463)",18.8,150.5,0.18,0.96,0.02,18972000
North Carolina,1988,"(35.466220975, -79.159250463)",16.7,146,0.18,1.076,0.02,18974000
North Carolina,1989,"(35.466220975, -79.159250463)",15.5,139.3,0.18,1.164,0.02,18328000
North Carolina,1990,"(35.466220975, -79.159250463)",14.2,133.7,0.18,1.266,0.02,17856000
North Carolina,1991,"(35.466220975, -79.159250463)",17.2,132.7,0.25,1.45,0.02,17760000
North Carolina,1992,"(35.466220975, -79.159250463)",16.3,128.8,0.25,1.535,0.02,39908931
North Carolina,1993,"(35.466220975, -79.159250463)",21.3,129.7,0.29,1.359,0.05,43394879
North Carolina,1994,"(35.466220975, -79.159250463)",20.4,112.7,0.29,1.423,0.05,38183312
North Carolina,1995,"(35.466220975, -79.159250463)",19.9,124.9,0.29,1.456,0.05,44172244
North Carolina,1996,"(35.466220975, -79.159250463)",19.1,129.7,0.29,1.52,0.05,46226043
North Carolina,1997,"(35.466220975, -79.159250463)",17.3,125.6,0.29,1.676,0.05,45844901
North Carolina,1998,"(35.466220975, -79.159250463)",15.5,126,0.29,1.868,0.05,46123730
North Carolina,1999,"(35.466220975, -79.159250463)",11.3,113.1,0.29,2.573,0.05,41991034
North Carolina,2000,"(35.466220975, -79.159250463)",14.1,109,0.39,2.767,0.05,42378037
North Carolina,2001,"(35.466220975, -79.159250463)",13.4,100.1,0.39,2.912,0.05,40309132
North Carolina,2002,"(35.466220975, -79.159250463)",14.3,98.5,0.44,3.072,0.05,40328354
North Carolina,2003,"(35.466220975, -79.159250463)",14.1,97.7,0.44,3.112,0.05,40313704
North Carolina,2004,"(35.466220975, -79.159250463)",14.5,95.6,0.44,3.034,0.05,40192892
North Carolina,2005,"(35.466220975, -79.159250463)",21,93.8,0.69,3.29,0.05,40052354
North Carolina,2006,"(35.466220975, -79.159250463)",21,89.6,0.69,3.289,0.3,169270439
North Carolina,2007,"(35.466220975, -79.159250463)",20,78.3,0.69,3.447,0.35,239667652
North Carolina,2008,"(35.466220975, -79.159250463)",19.9,73.7,0.69,3.465,0.35,233795276
North Carolina,2009,"(35.466220975, -79.159250463)",32.4,69.6,1.46,4.505,0.35,224747751
North Carolina,2010,"(35.466220975, -79.159250463)",31.8,61.5,1.46,4.591,0.45,249604191
North Carolina,2011,"(35.466220975, -79.159250463)",31.7,60.9,1.46,4.612,0.45,261362556
North Carolina,2012,"(35.466220975, -79.159250463)",31.9,60.7,1.46,4.578,0.45,263600000
North Carolina,2013,"(35.466220975, -79.159250463)",31.6,57.5,1.46,4.627,0.45,252227647
North Carolina,2014,"(35.466220975, -79.159250463)",30.7,56.7,1.46,4.758,0.45,251193060
North Carolina,2015,"(35.466220975, -79.159250463)",30.8,54.1,1.46,4.741,0.45,242185688
North Carolina,2016,"(35.466220975, -79.159250463)",29.8,54.4,1.46,4.9,0.45,245725427
North Carolina,2017,"(35.466220975, -79.159250463)",29.3,54.5,1.46,4.975,0.45,249011980
North Carolina,2018,"(35.466220975, -79.159250463)",28.2,53.2,1.46,5.173,0.45,245944066
North Carolina,2019,"(35.466220975, -79.159250463)",27.2,51.6,1.46,5.363,0.45,241091949
North Dakota,1970,"(47.475319779, -100.118421049)",48.8,93.8,0.19,0.389,0.11,6261213
North Dakota,1971,"(47.475319779, -100.118421049)",48.8,98.5,0.19,0.389,0.11,6695694
North Dakota,1972,"(47.475319779, -100.118421049)",48.2,103.8,0.19,0.394,0.11,7139673
North Dakota,1973,"(47.475319779, -100.118421049)",47.6,108.7,0.19,0.399,0.11,7599262
North Dakota,1974,"(47.475319779, -100.118421049)",44.6,110.5,0.19,0.426,0.11,7779886
North Dakota,1975,"(47.475319779, -100.118421049)",41.4,117.9,0.19,0.459,0.11,8260851
North Dakota,1976,"(47.475319779, -100.118421049)",40.1,125.4,0.19,0.474,0.11,8760004
North Dakota,1977,"(47.475319779, -100.118421049)",35.7,122.2,0.19,0.532,0.11,8641141
North Dakota,1978,"(47.475319779, -100.118421049)",34.5,121.9,0.19,0.55,0.11,8756406
North Dakota,1979,"(47.475319779, -100.118421049)",33.6,121.3,0.2,0.596,0.11,8705686
North Dakota,1980,"(47.475319779, -100.118421049)",32.3,123.7,0.2,0.62,0.12,9686868
North Dakota,1981,"(47.475319779, -100.118421049)",29.5,125.7,0.2,0.678,0.12,9847648
North Dakota,1982,"(47.475319779, -100.118421049)",25.7,126.8,0.2,0.779,0.12,10008539
North Dakota,1983,"(47.475319779, -100.118421049)",36,119.6,0.34,0.944,0.18,10593220
North Dakota,1984,"(47.475319779, -100.118421049)",33.8,109.4,0.34,1.006,0.18,13531577
North Dakota,1985,"(47.475319779, -100.118421049)",32.6,103.2,0.34,1.042,0.18,12858557
North Dakota,1986,"(47.475319779, -100.118421049)",30.8,99.8,0.34,1.103,0.18,12309345
North Dakota,1987,"(47.475319779, -100.118421049)",35,92.3,0.43,1.233,0.18,11627423
North Dakota,1988,"(47.475319779, -100.118421049)",31.6,87.1,0.43,1.359,0.27,17049701
North Dakota,1989,"(47.475319779, -100.118421049)",31.9,84.1,0.46,1.443,0.27,15624052
North Dakota,1990,"(47.475319779, -100.118421049)",28.8,77.1,0.46,1.598,0.27,16111103
North Dakota,1991,"(47.475319779, -100.118421049)",29.1,85.2,0.49,1.683,0.3,16259289
North Dakota,1992,"(47.475319779, -100.118421049)",27.6,74.4,0.49,1.776,0.3,13509061
North Dakota,1993,"(47.475319779, -100.118421049)",37.8,83,0.68,1.801,0.29,15301088
North Dakota,1994,"(47.475319779, -100.118421049)",37.9,81,0.68,1.795,0.29,21799053
North Dakota,1995,"(47.475319779, -100.118421049)",37.2,80.6,0.68,1.827,0.44,22544218
North Dakota,1996,"(47.475319779, -100.118421049)",35,80.8,0.68,1.941,0.44,22692162
North Dakota,1997,"(47.475319779, -100.118421049)",33.1,77.5,0.68,2.052,0.44,21960613
North Dakota,1998,"(47.475319779, -100.118421049)",30.4,79.1,0.68,2.236,0.44,22408447
North Dakota,1999,"(47.475319779, -100.118421049)",22.9,74.7,0.68,2.975,0.44,21059175
North Dakota,2000,"(47.475319779, -100.118421049)",25.4,72.5,0.78,3.069,0.44,21132140
North Dakota,2001,"(47.475319779, -100.118421049)",23.1,70.1,0.78,3.383,0.44,19799840
North Dakota,2002,"(47.475319779, -100.118421049)",23,68.5,0.83,3.604,0.44,19117534
North Dakota,2003,"(47.475319779, -100.118421049)",23.5,65.7,0.83,3.533,0.44,18345620
North Dakota,2004,"(47.475319779, -100.118421049)",24.4,65.7,0.83,3.399,0.44,18450952
North Dakota,2005,"(47.475319779, -100.118421049)",24.8,66,0.83,3.35,0.44,18464975
North Dakota,2006,"(47.475319779, -100.118421049)",24.7,73.7,0.83,3.365,0.44,20638627
North Dakota,2007,"(47.475319779, -100.118421049)",23.4,75.9,0.83,3.54,0.44,21228308
North Dakota,2008,"(47.475319779, -100.118421049)",23.5,74,0.83,3.536,0.44,20870634
North Dakota,2009,"(47.475319779, -100.118421049)",34.6,72.9,1.45,4.193,0.44,20583345
North Dakota,2010,"(47.475319779, -100.118421049)",32.9,69.3,1.45,4.409,0.44,19736955
North Dakota,2011,"(47.475319779, -100.118421049)",32.2,69,1.45,4.506,0.44,20433411
North Dakota,2012,"(47.475319779, -100.118421049)",32.6,74.5,1.45,4.445,0.44,22420469
North Dakota,2013,"(47.475319779, -100.118421049)",31.9,72.5,1.45,4.552,0.44,22359059
North Dakota,2014,"(47.475319779, -100.118421049)",30.6,75.8,1.45,4.733,0.44,24123029
North Dakota,2015,"(47.475319779, -100.118421049)",30.8,75.8,1.45,4.709,0.44,24665664
North Dakota,2016,"(47.475319779, -100.118421049)",30.2,70.2,1.45,4.806,0.44,23385135
North Dakota,2017,"(47.475319779, -100.118421049)",29.2,65.2,1.45,4.966,0.44,21731736
North Dakota,2018,"(47.475319779, -100.118421049)",27.7,62.8,1.45,5.235,0.44,20885069
North Dakota,2019,"(47.475319779, -100.118421049)",26.7,59.9,1.45,5.429,0.44,20034034
Ohio,1970,"(40.060210141, -82.404260056)",47.2,121.6,0.18,0.381,0.1,127544000
Ohio,1971,"(40.060210141, -82.404260056)",46.9,124.6,0.18,0.384,0.1,133146000
Ohio,1972,"(40.060210141, -82.404260056)",54.8,124.4,0.23,0.42,0.15,172266000
Ohio,1973,"(40.060210141, -82.404260056)",53.6,120.5,0.23,0.429,0.15,194891000
Ohio,1974,"(40.060210141, -82.404260056)",50,122.1,0.23,0.46,0.15,196578000
Ohio,1975,"(40.060210141, -82.404260056)",47.4,122.5,0.23,0.485,0.15,197352000
Ohio,1976,"(40.060210141, -82.404260056)",46.2,124.6,0.23,0.498,0.15,201135000
Ohio,1977,"(40.060210141, -82.404260056)",42.7,127.3,0.23,0.539,0.15,204153000
Ohio,1978,"(40.060210141, -82.404260056)",40.9,131.3,0.23,0.563,0.15,210701000
Ohio,1979,"(40.060210141, -82.404260056)",39.2,130.9,0.23,0.587,0.15,211049000
Ohio,1980,"(40.060210141, -82.404260056)",37.5,133.5,0.23,0.614,0.15,214864000
Ohio,1981,"(40.060210141, -82.404260056)",33.7,132.8,0.23,0.683,0.15,215017000
Ohio,1982,"(40.060210141, -82.404260056)",26.7,134,0.22,0.825,0.14,207814000
Ohio,1983,"(40.060210141, -82.404260056)",33.6,130,0.3,0.892,0.14,196422000
Ohio,1984,"(40.060210141, -82.404260056)",32.5,127.1,0.3,0.922,0.14,191666000
Ohio,1985,"(40.060210141, -82.404260056)",30.6,126.7,0.3,0.981,0.14,191793000
Ohio,1986,"(40.060210141, -82.404260056)",29.4,126.3,0.3,1.022,0.14,190198000
Ohio,1987,"(40.060210141, -82.404260056)",31.5,124.6,0.34,1.084,0.14,188898000
Ohio,1988,"(40.060210141, -82.404260056)",28.2,122.4,0.34,1.205,0.18,236811000
Ohio,1989,"(40.060210141, -82.404260056)",25.1,118.6,0.34,1.354,0.18,232561000
Ohio,1990,"(40.060210141, -82.404260056)",24.3,115.5,0.34,1.398,0.18,226507000
Ohio,1991,"(40.060210141, -82.404260056)",23.8,113.2,0.38,1.596,0.18,221408000
Ohio,1992,"(40.060210141, -82.404260056)",23.4,112.3,0.38,1.625,0.18,219655000
Ohio,1993,"(40.060210141, -82.404260056)",31.7,108.9,0.48,1.512,0.18,247490667
Ohio,1994,"(40.060210141, -82.404260056)",30.8,108.6,0.48,1.556,0.24,284468676
Ohio,1995,"(40.060210141, -82.404260056)",30.1,111.7,0.48,1.597,0.24,294211398
Ohio,1996,"(40.060210141, -82.404260056)",28.8,107.6,0.48,1.668,0.24,287334941
Ohio,1997,"(40.060210141, -82.404260056)",27.8,108.6,0.48,1.729,0.24,288577567
Ohio,1998,"(40.060210141, -82.404260056)",24.8,106.4,0.48,1.932,0.24,285282926
Ohio,1999,"(40.060210141, -82.404260056)",18.1,104,0.48,2.654,0.24,279313463
Ohio,2000,"(40.060210141, -82.404260056)",20.8,99.9,0.58,2.793,0.24,271259739
Ohio,2001,"(40.060210141, -82.404260056)",18.7,100,0.58,3.102,0.24,272598343
Ohio,2002,"(40.060210141, -82.404260056)",26.2,96.8,0.94,3.592,0.24,264300240
Ohio,2003,"(40.060210141, -82.404260056)",26.2,90.2,0.94,3.588,0.55,548764842
Ohio,2004,"(40.060210141, -82.404260056)",26.9,85.9,0.94,3.496,0.55,540376592
Ohio,2005,"(40.060210141, -82.404260056)",40,89,1.64,4.097,0.55,564837977
Ohio,2006,"(40.060210141, -82.404260056)",39.1,70.5,1.64,4.19,1.25,1010469344
Ohio,2007,"(40.060210141, -82.404260056)",37.2,67.8,1.64,4.414,1.25,972740773
Ohio,2008,"(40.060210141, -82.404260056)",36.6,64.7,1.64,4.477,1.25,927900797
Ohio,2009,"(40.060210141, -82.404260056)",42.1,61.6,2.26,5.37,1.25,884138000
Ohio,2010,"(40.060210141, -82.404260056)",41.1,59.3,2.26,5.505,1.25,855091219
Ohio,2011,"(40.060210141, -82.404260056)",40.3,56.8,2.26,5.614,1.25,818437395
Ohio,2012,"(40.060210141, -82.404260056)",40.9,55.7,2.26,5.525,1.25,804236250
Ohio,2013,"(40.060210141, -82.404260056)",40.1,54.6,2.26,5.631,1.25,789832969
Ohio,2014,"(40.060210141, -82.404260056)",39.8,53.3,2.26,5.673,1.25,771577453
Ohio,2015,"(40.060210141, -82.404260056)",43,52.4,2.61,6.072,1.25,759166406
Ohio,2016,"(40.060210141, -82.404260056)",41.9,50.8,2.61,6.227,1.6,944424423
Ohio,2017,"(40.060210141, -82.404260056)",41.4,50.1,2.61,6.307,1.6,930666000
Ohio,2018,"(40.060210141, -82.404260056)",40.6,47.6,2.61,6.426,1.6,887432640
Ohio,2019,"(40.060210141, -82.404260056)",39.4,45.7,2.61,6.62,1.6,855373680
Oklahoma,1970,"(35.472031356, -97.521070214)",52.8,108.4,0.21,0.398,0.13,36185928
Oklahoma,1971,"(35.472031356, -97.521070214)",52.8,115.4,0.21,0.398,0.13,38577881
Oklahoma,1972,"(35.472031356, -97.521070214)",52,121.7,0.21,0.404,0.13,41295131
Oklahoma,1973,"(35.472031356, -97.521070214)",51.2,124.1,0.21,0.41,0.13,42488076
Oklahoma,1974,"(35.472031356, -97.521070214)",48.2,130.5,0.21,0.436,0.13,45178513
Oklahoma,1975,"(35.472031356, -97.521070214)",45.3,132.9,0.21,0.464,0.13,46797075
Oklahoma,1976,"(35.472031356, -97.521070214)",43.8,138.6,0.21,0.479,0.13,48870860
Oklahoma,1977,"(35.472031356, -97.521070214)",39.5,140.4,0.21,0.531,0.13,50502883
Oklahoma,1978,"(35.472031356, -97.521070214)",37.8,143.6,0.21,0.555,0.13,52475244
Oklahoma,1979,"(35.472031356, -97.521070214)",41.3,141.6,0.26,0.629,0.13,53000386
Oklahoma,1980,"(35.472031356, -97.521070214)",39.5,141.6,0.26,0.658,0.18,73476900
Oklahoma,1981,"(35.472031356, -97.521070214)",36.3,143.7,0.26,0.717,0.18,78231671
Oklahoma,1982,"(35.472031356, -97.521070214)",31,147,0.26,0.839,0.18,82012528
Oklahoma,1983,"(35.472031356, -97.521070214)",36.4,140,0.34,0.933,0.18,80059844
Oklahoma,1984,"(35.472031356, -97.521070214)",35.8,128.1,0.34,0.951,0.18,77128269
Oklahoma,1985,"(35.472031356, -97.521070214)",32.5,124.2,0.34,1.046,0.18,74875926
